zpc;annee;lc;ma;fp;fm;tot;eff_std;nue_ma;nue_fp;nue_fm;nue_tot
9;1985;8.75;57305;0;0;57305;26368.343;2.173;0;0;2.173
9;1985;9.25;177549;0;0;177549;26368.343;6.733;0;0;6.733
9;1985;9.75;241594;0;0;241594;26368.343;9.162;0;0;9.162
9;1985;10.25;289369;0;0;289369;26368.343;10.974;0;0;10.974
9;1985;10.75;415926;0;0;415926;26368.343;15.774;0;0;15.774
9;1985;11.25;584186;0;0;584186;26368.343;22.155;0;0;22.155
9;1985;11.75;457074;0;0;457074;26368.343;17.334;0;0;17.334
9;1985;12.25;937820;0;0;937820;26368.343;35.566;0;0;35.566
9;1985;12.75;1874122;0;0;1874122;26368.343;71.075;0;0;71.075
9;1985;13.25;3479501;0;0;3479501;26368.343;131.958;0;0;131.958
9;1985;13.75;6556658;0;0;6556658;26368.343;248.656;0;0;248.656
9;1985;14.25;12272708;0;0;12272708;26368.343;465.433;0;0;465.433
9;1985;14.75;15503488;0;0;15503488;26368.343;587.958;0;0;587.958
9;1985;15.25;18173952;0;0;18173952;26368.343;689.234;0;0;689.234
9;1985;15.75;17223687;0;0;17223687;26368.343;653.196;0;0;653.196
9;1985;16.25;15024152;0;0;15024152;26368.343;569.78;0;0;569.78
9;1985;16.75;13209913;18456;0;13228369;26368.343;500.976;0.7;0;501.676
9;1985;17.25;13424521;12917;0;13437438;26368.343;509.115;0.49;0;509.605
9;1985;17.75;16443911;71327;15735;16530973;26368.343;623.623;2.705;0.597;626.925
9;1985;18.25;22254602;60026;0;22314628;26368.343;843.989;2.276;0;846.266
9;1985;18.75;27386203;94440;39953;27520596;26368.343;1038.602;3.582;1.515;1043.698
9;1985;19.25;28405698;31470;0;28437168;26368.343;1077.265;1.193;0;1078.459
9;1985;19.75;24941776;104510;15735;25062021;26368.343;945.898;3.963;0.597;950.459
9;1985;20.25;16888243;314888;41570;17244701;26368.343;640.474;11.942;1.577;653.993
9;1985;20.75;13535927;659096;261423;14456446;26368.343;513.34;24.996;9.914;548.25
9;1985;21.25;11628221;1066882;292155;12987258;26368.343;440.992;40.461;11.08;492.532
9;1985;21.75;12946849;2169688;534609;15651146;26368.343;491;82.284;20.275;593.558
9;1985;22.25;11480779;4543028;1605159;17628966;26368.343;435.4;172.291;60.874;668.566
9;1985;22.75;7451977;7844996;2396835;17693808;26368.343;282.611;297.516;90.898;671.025
9;1985;23.25;4237780;11178741;3461722;18878243;26368.343;160.715;423.946;131.283;715.943
9;1985;23.75;1786493;11890943;5870719;19548155;26368.343;67.751;450.955;222.643;741.349
9;1985;24.25;831266;11347809;7017987;19197062;26368.343;31.525;430.357;266.152;728.034
9;1985;24.75;337603;9325772;8026567;17689942;26368.343;12.803;353.673;304.402;670.878
9;1985;25.25;122338;7003160;8564388;15689886;26368.343;4.64;265.59;324.798;595.027
9;1985;25.75;45377;4572342;8890210;13507929;26368.343;1.721;173.403;337.155;512.278
9;1985;26.25;18456;2938807;7620332;10577595;26368.343;0.7;111.452;288.995;401.148
9;1985;26.75;27036;1836329;6387237;8250602;26368.343;1.025;69.641;242.231;312.898
9;1985;27.25;0;690428;4658407;5348835;26368.343;0;26.184;176.667;202.851
9;1985;27.75;0;260513;3594352;3854865;26368.343;0;9.88;136.313;146.193
9;1985;28.25;0;26921;3120818;3147739;26368.343;0;1.021;118.355;119.376
9;1985;28.75;0;0;2127784;2127784;26368.343;0;0;80.695;80.695
9;1985;29.25;0;25835;1217523;1243358;26368.343;0;0.98;46.174;47.153
9;1985;29.75;0;0;379420;379420;26368.343;0;0;14.389;14.389
9;1985;30.25;0;0;80779;80779;26368.343;0;0;3.063;3.063
9;1985;30.75;0;0;47108;47108;26368.343;0;0;1.787;1.787
9;1985;31.25;0;0;0;0;26368.343;0;0;0;0
9;1985;31.75;0;0;0;0;26368.343;0;0;0;0
9;1986;5.25;0;0;0;0;33991.105;0;0;0;0
9;1986;5.75;0;0;0;0;33991.105;0;0;0;0
9;1986;6.25;0;0;0;0;33991.105;0;0;0;0
9;1986;6.75;0;0;0;0;33991.105;0;0;0;0
9;1986;7.25;0;0;0;0;33991.105;0;0;0;0
9;1986;7.75;0;0;0;0;33991.105;0;0;0;0
9;1986;8.25;37945;0;0;37945;33991.105;1.116;0;0;1.116
9;1986;8.75;77857;0;0;77857;33991.105;2.291;0;0;2.291
9;1986;9.25;349375;0;0;349375;33991.105;10.278;0;0;10.278
9;1986;9.75;347408;0;0;347408;33991.105;10.221;0;0;10.221
9;1986;10.25;260357;0;0;260357;33991.105;7.66;0;0;7.66
9;1986;10.75;374386;0;0;374386;33991.105;11.014;0;0;11.014
9;1986;11.25;710593;0;0;710593;33991.105;20.905;0;0;20.905
9;1986;11.75;2041512;0;0;2041512;33991.105;60.06;0;0;60.06
9;1986;12.25;3312906;0;0;3312906;33991.105;97.464;0;0;97.464
9;1986;12.75;4674706;0;0;4674706;33991.105;137.527;0;0;137.527
9;1986;13.25;9838933;0;0;9838933;33991.105;289.456;0;0;289.456
9;1986;13.75;16634402;0;0;16634402;33991.105;489.375;0;0;489.375
9;1986;14.25;26608577;0;0;26608577;33991.105;782.81;0;0;782.81
9;1986;14.75;35391201;0;0;35391201;33991.105;1041.19;0;0;1041.19
9;1986;15.25;41528245;0;0;41528245;33991.105;1221.739;0;0;1221.739
9;1986;15.75;45891892;0;0;45891892;33991.105;1350.115;0;0;1350.115
9;1986;16.25;38659302;0;0;38659302;33991.105;1137.336;0;0;1137.336
9;1986;16.75;31679586;0;0;31679586;33991.105;931.996;0;0;931.996
9;1986;17.25;25617549;0;0;25617549;33991.105;753.654;0;0;753.654
9;1986;17.75;23235771;0;0;23235771;33991.105;683.584;0;0;683.584
9;1986;18.25;22201436;39912;0;22241348;33991.105;653.154;1.174;0;654.328
9;1986;18.75;22383771;449646;0;22833417;33991.105;658.518;13.228;0;671.747
9;1986;19.25;21310174;365590;16760;21692524;33991.105;626.934;10.755;0.493;638.182
9;1986;19.75;18771761;620540;16760;19409061;33991.105;552.255;18.256;0.493;571.004
9;1986;20.25;13494501;1628677;16760;15139938;33991.105;397.001;47.915;0.493;445.409
9;1986;20.75;9946800;2798534;140473;12885807;33991.105;292.629;82.331;4.133;379.094
9;1986;21.25;8316105;4965742;421272;13703119;33991.105;244.655;146.089;12.394;403.138
9;1986;21.75;5590949;8058882;966413;14616244;33991.105;164.483;237.088;28.431;430.002
9;1986;22.25;4492582;9201635;1444979;15139196;33991.105;132.169;270.707;42.511;445.387
9;1986;22.75;2562804;14162252;2123096;18848152;33991.105;75.396;416.646;62.46;554.502
9;1986;23.25;1626405;14804473;3022976;19453854;33991.105;47.848;435.54;88.934;572.322
9;1986;23.75;1659811;12600845;5102240;19362896;33991.105;48.831;370.71;150.105;569.646
9;1986;24.25;948712;10642092;6786259;18377063;33991.105;27.911;313.085;199.648;540.643
9;1986;24.75;846294;10900626;9406621;21153541;33991.105;24.898;320.691;276.738;622.326
9;1986;25.25;319019;7922202;8618174;16859395;33991.105;9.385;233.067;253.542;495.994
9;1986;25.75;319296;6027957;10717280;17064533;33991.105;9.394;177.339;315.297;502.029
9;1986;26.25;39912;4549541;10712413;15301866;33991.105;1.174;133.845;315.153;450.173
9;1986;26.75;39912;2473641;9483827;11997380;33991.105;1.174;72.773;279.009;352.956
9;1986;27.25;39912;972983;7236945;8249840;33991.105;1.174;28.625;212.907;242.706
9;1986;27.75;0;530234;5101278;5631512;33991.105;0;15.599;150.077;165.676
9;1986;28.25;0;314469;4060319;4374788;33991.105;0;9.252;119.452;128.704
9;1986;28.75;0;88075;2114400;2202475;33991.105;0;2.591;62.205;64.796
9;1986;29.25;0;0;1186383;1186383;33991.105;0;0;34.903;34.903
9;1986;29.75;0;44037;882018;926055;33991.105;0;1.296;25.948;27.244
9;1986;30.25;0;0;178571;178571;33991.105;0;0;5.253;5.253
9;1986;30.75;0;0;43872;43872;33991.105;0;0;1.291;1.291
9;1986;31.25;0;0;58661;58661;33991.105;0;0;1.726;1.726
9;1986;31.75;0;0;0;0;33991.105;0;0;0;0
9;1987;5.25;0;0;0;0;32296.73;0;0;0;0
9;1987;5.75;0;0;0;0;32296.73;0;0;0;0
9;1987;6.25;0;0;0;0;32296.73;0;0;0;0
9;1987;6.75;0;0;0;0;32296.73;0;0;0;0
9;1987;7.25;0;0;0;0;32296.73;0;0;0;0
9;1987;7.75;0;0;0;0;32296.73;0;0;0;0
9;1987;8.25;0;0;0;0;32296.73;0;0;0;0
9;1987;8.75;69203;0;0;69203;32296.73;2.143;0;0;2.143
9;1987;9.25;69203;0;0;69203;32296.73;2.143;0;0;2.143
9;1987;9.75;415219;0;0;415219;32296.73;12.856;0;0;12.856
9;1987;10.25;346015;0;0;346015;32296.73;10.714;0;0;10.714
9;1987;10.75;622828;0;0;622828;32296.73;19.285;0;0;19.285
9;1987;11.25;593618;0;0;593618;32296.73;18.38;0;0;18.38
9;1987;11.75;756784;0;0;756784;32296.73;23.432;0;0;23.432
9;1987;12.25;1046488;0;0;1046488;32296.73;32.402;0;0;32.402
9;1987;12.75;2560503;0;0;2560503;32296.73;79.281;0;0;79.281
9;1987;13.25;5761596;0;0;5761596;32296.73;178.396;0;0;178.396
9;1987;13.75;11498224;0;0;11498224;32296.73;356.018;0;0;356.018
9;1987;14.25;20507549;0;0;20507549;32296.73;634.973;0;0;634.973
9;1987;14.75;29576949;0;0;29576949;32296.73;915.788;0;0;915.788
9;1987;15.25;34133457;0;0;34133457;32296.73;1056.87;0;0;1056.87
9;1987;15.75;37070095;0;0;37070095;32296.73;1147.797;0;0;1147.797
9;1987;16.25;40527419;0;0;40527419;32296.73;1254.846;0;0;1254.846
9;1987;16.75;35040184;107686;0;35147870;32296.73;1084.945;3.334;0;1088.28
9;1987;17.25;36082845;142048;0;36224893;32296.73;1117.229;4.398;0;1121.627
9;1987;17.75;34135406;350110;0;34485516;32296.73;1056.931;10.84;0;1067.771
9;1987;18.25;35274805;533917;77883;35886605;32296.73;1092.21;16.532;2.411;1111.153
9;1987;18.75;42144872;1192858;2439;43340169;32296.73;1304.927;36.934;0.076;1341.937
9;1987;19.25;45591077;1801042;24282;47416401;32296.73;1411.631;55.765;0.752;1468.149
9;1987;19.75;41088071;3827811;2439;44918321;32296.73;1272.205;118.52;0.076;1390.801
9;1987;20.25;30290702;5005762;0;35296464;32296.73;937.888;154.993;0;1092.88
9;1987;20.75;17455379;6453112;152342;24060833;32296.73;540.469;199.807;4.717;744.993
9;1987;21.25;8047525;10142648;198466;18388639;32296.73;249.175;314.046;6.145;569.365
9;1987;21.75;3862012;14183100;586833;18631945;32296.73;119.579;439.15;18.17;576.899
9;1987;22.25;2168239;16075341;1337739;19581319;32296.73;67.135;497.739;41.42;606.294
9;1987;22.75;899774;16576073;1973015;19448862;32296.73;27.86;513.243;61.09;602.193
9;1987;23.25;447413;13918204;2140839;16506456;32296.73;13.853;430.948;66.287;511.088
9;1987;23.75;2439;12002148;3960998;15965585;32296.73;0.076;371.621;122.644;494.341
9;1987;24.25;24282;8276646;5567360;13868288;32296.73;0.752;256.269;172.382;429.402
9;1987;24.75;2439;6289865;6913525;13205829;32296.73;0.076;194.752;214.063;408.891
9;1987;25.25;0;3327436;6357842;9685278;32296.73;0;103.027;196.857;299.884
9;1987;25.75;0;1698914;6689779;8388693;32296.73;0;52.603;207.135;259.738
9;1987;26.25;0;953511;6985679;7939190;32296.73;0;29.523;216.297;245.82
9;1987;26.75;0;810067;5148973;5959040;32296.73;0;25.082;159.427;184.509
9;1987;27.25;0;412788;4023373;4436161;32296.73;0;12.781;124.575;137.356
9;1987;27.75;0;476011;2676204;3152215;32296.73;0;14.739;82.863;97.602
9;1987;28.25;0;364225;2039842;2404067;32296.73;0;11.277;63.159;74.437
9;1987;28.75;0;194253;1009870;1204123;32296.73;0;6.015;31.268;37.283
9;1987;29.25;0;24282;605001;629283;32296.73;0;0.752;18.733;19.484
9;1987;29.75;0;190611;418870;609481;32296.73;0;5.902;12.969;18.871
9;1987;30.25;0;0;118132;118132;32296.73;0;0;3.658;3.658
9;1987;30.75;0;0;117766;117766;32296.73;0;0;3.646;3.646
9;1987;31.25;0;0;0;0;32296.73;0;0;0;0
9;1987;31.75;0;0;0;0;32296.73;0;0;0;0
9;1988;5.25;0;0;0;0;21005.983;0;0;0;0
9;1988;5.75;0;0;0;0;21005.983;0;0;0;0
9;1988;6.25;0;0;0;0;21005.983;0;0;0;0
9;1988;6.75;0;0;0;0;21005.983;0;0;0;0
9;1988;7.25;0;0;0;0;21005.983;0;0;0;0
9;1988;7.75;0;0;0;0;21005.983;0;0;0;0
9;1988;8.25;0;0;0;0;21005.983;0;0;0;0
9;1988;8.75;77739;0;0;77739;21005.983;3.701;0;0;3.701
9;1988;9.25;0;0;0;0;21005.983;0;0;0;0
9;1988;9.75;0;0;0;0;21005.983;0;0;0;0
9;1988;10.25;151146;0;0;151146;21005.983;7.195;0;0;7.195
9;1988;10.75;706555;0;0;706555;21005.983;33.636;0;0;33.636
9;1988;11.25;741435;0;0;741435;21005.983;35.296;0;0;35.296
9;1988;11.75;869571;0;0;869571;21005.983;41.396;0;0;41.396
9;1988;12.25;1537718;0;0;1537718;21005.983;73.204;0;0;73.204
9;1988;12.75;1502776;0;0;1502776;21005.983;71.54;0;0;71.54
9;1988;13.25;4839479;0;0;4839479;21005.983;230.386;0;0;230.386
9;1988;13.75;5602517;0;0;5602517;21005.983;266.711;0;0;266.711
9;1988;14.25;13658972;0;0;13658972;21005.983;650.242;0;0;650.242
9;1988;14.75;23882719;0;0;23882719;21005.983;1136.948;0;0;1136.948
9;1988;15.25;32150504;0;0;32150504;21005.983;1530.54;0;0;1530.54
9;1988;15.75;31132894;0;0;31132894;21005.983;1482.097;0;0;1482.097
9;1988;16.25;31949568;0;0;31949568;21005.983;1520.975;0;0;1520.975
9;1988;16.75;29763453;0;31645;29795098;21005.983;1416.904;0;1.506;1418.41
9;1988;17.25;26441546;26227;0;26467773;21005.983;1258.763;1.249;0;1260.011
9;1988;17.75;23008816;276654;0;23285470;21005.983;1095.346;13.17;0;1108.516
9;1988;18.25;24680462;198898;0;24879360;21005.983;1174.925;9.469;0;1184.394
9;1988;18.75;25593891;0;0;25593891;21005.983;1218.41;0;0;1218.41
9;1988;19.25;23976911;494879;3154;24474944;21005.983;1141.432;23.559;0.15;1165.142
9;1988;19.75;24873493;454536;100730;25428759;21005.983;1184.115;21.638;4.795;1210.548
9;1988;20.25;23156182;757445;54031;23967658;21005.983;1102.361;36.059;2.572;1140.992
9;1988;20.75;15435181;2217380;400789;18053350;21005.983;734.799;105.559;19.08;859.438
9;1988;21.25;8776869;3818783;1820252;14415904;21005.983;417.827;181.795;86.654;686.276
9;1988;21.75;3142142;5532916;2799504;11474562;21005.983;149.583;263.397;133.272;546.252
9;1988;22.25;2253643;8937593;4557466;15748702;21005.983;107.286;425.478;216.96;749.725
9;1988;22.75;922194;11426793;6166916;18515903;21005.983;43.901;543.978;293.579;881.459
9;1988;23.25;379723;17731629;7904889;26016241;21005.983;18.077;844.123;376.316;1238.516
9;1988;23.75;371583;17615786;6709108;24696477;21005.983;17.689;838.608;319.39;1175.688
9;1988;24.25;0;14873771;8107106;22980877;21005.983;0;708.073;385.943;1094.016
9;1988;24.75;63287;8350099;8219088;16632474;21005.983;3.013;397.511;391.274;791.797
9;1988;25.25;0;3273939;6163565;9437504;21005.983;0;155.857;293.419;449.277
9;1988;25.75;63287;1751193;5619605;7434085;21005.983;3.013;83.366;267.524;353.903
9;1988;26.25;0;734834;5263314;5998148;21005.983;0;34.982;250.563;285.545
9;1988;26.75;0;55147;4097303;4152450;21005.983;0;2.625;195.054;197.679
9;1988;27.25;0;63287;2916394;2979681;21005.983;0;3.013;138.836;141.849
9;1988;27.75;0;0;2298163;2298163;21005.983;0;0;109.405;109.405
9;1988;28.25;0;63287;769951;833238;21005.983;0;3.013;36.654;39.667
9;1988;28.75;0;0;526804;526804;21005.983;0;0;25.079;25.079
9;1988;29.25;0;0;409793;409793;21005.983;0;0;19.508;19.508
9;1988;29.75;0;0;0;0;21005.983;0;0;0;0
9;1988;30.25;0;0;0;0;21005.983;0;0;0;0
9;1988;30.75;0;0;64864;64864;21005.983;0;0;3.088;3.088
9;1988;31.25;0;0;0;0;21005.983;0;0;0;0
9;1988;31.75;0;0;0;0;21005.983;0;0;0;0
9;1989;5.25;0;0;0;0;23929.018;0;0;0;0
9;1989;5.75;0;0;0;0;23929.018;0;0;0;0
9;1989;6.25;0;0;0;0;23929.018;0;0;0;0
9;1989;6.75;0;0;0;0;23929.018;0;0;0;0
9;1989;7.25;0;0;0;0;23929.018;0;0;0;0
9;1989;7.75;0;0;0;0;23929.018;0;0;0;0
9;1989;8.25;135188;0;0;135188;23929.018;5.65;0;0;5.65
9;1989;8.75;0;0;0;0;23929.018;0;0;0;0
9;1989;9.25;0;0;0;0;23929.018;0;0;0;0
9;1989;9.75;0;0;0;0;23929.018;0;0;0;0
9;1989;10.25;196895;0;0;196895;23929.018;8.228;0;0;8.228
9;1989;10.75;185121;0;0;185121;23929.018;7.736;0;0;7.736
9;1989;11.25;543635;0;0;543635;23929.018;22.719;0;0;22.719
9;1989;11.75;1637164;0;0;1637164;23929.018;68.418;0;0;68.418
9;1989;12.25;2599688;0;0;2599688;23929.018;108.642;0;0;108.642
9;1989;12.75;4987459;0;0;4987459;23929.018;208.427;0;0;208.427
9;1989;13.25;9583936;0;0;9583936;23929.018;400.515;0;0;400.515
9;1989;13.75;21571235;0;0;21571235;23929.018;901.468;0;0;901.468
9;1989;14.25;34455509;0;0;34455509;23929.018;1439.905;0;0;1439.905
9;1989;14.75;32802236;0;0;32802236;23929.018;1370.814;0;0;1370.814
9;1989;15.25;34371880;0;0;34371880;23929.018;1436.41;0;0;1436.41
9;1989;15.75;25514422;61707;0;25576129;23929.018;1066.254;2.579;0;1068.833
9;1989;16.25;25612473;0;0;25612473;23929.018;1070.352;0;0;1070.352
9;1989;16.75;28063638;0;0;28063638;23929.018;1172.787;0;0;1172.787
9;1989;17.25;34877228;0;0;34877228;23929.018;1457.529;0;0;1457.529
9;1989;17.75;49310283;26431;56238;49392952;23929.018;2060.69;1.105;2.35;2064.145
9;1989;18.25;61488090;218329;0;61706419;23929.018;2569.604;9.124;0;2578.728
9;1989;18.75;70992329;399603;0;71391932;23929.018;2966.788;16.7;0;2983.488
9;1989;19.25;69546369;740529;405564;70692462;23929.018;2906.361;30.947;16.949;2954.257
9;1989;19.75;52566250;1010758;0;53577008;23929.018;2196.758;42.24;0;2238.997
9;1989;20.25;36985755;1449802;467271;38902828;23929.018;1545.644;60.588;19.527;1625.759
9;1989;20.75;19347049;2206148;1377506;22930703;23929.018;808.518;92.196;57.566;958.28
9;1989;21.25;10261573;4210071;2712169;17183813;23929.018;428.834;175.94;113.342;718.116
9;1989;21.75;4921198;8293617;5323286;18538101;23929.018;205.658;346.592;222.462;774.712
9;1989;22.25;2100693;11669944;7455230;21225867;23929.018;87.789;487.69;311.556;887.035
9;1989;22.75;1584152;17177474;10087968;28849594;23929.018;66.202;717.851;421.579;1205.632
9;1989;23.25;743757;16964248;11405960;29113965;23929.018;31.082;708.94;476.658;1216.68
9;1989;23.75;267790;16970209;14175048;31413047;23929.018;11.191;709.19;592.379;1312.76
9;1989;24.25;0;12692819;15829675;28522494;23929.018;0;530.436;661.526;1191.963
9;1989;24.75;0;6685206;12863869;19549075;23929.018;0;279.377;537.584;816.961
9;1989;25.25;270376;2992441;11628452;14891269;23929.018;11.299;125.055;485.956;622.31
9;1989;25.75;0;910278;8727119;9637397;23929.018;0;38.041;364.709;402.749
9;1989;26.25;0;294222;6117710;6411932;23929.018;0;12.296;255.661;267.956
9;1989;26.75;0;176277;4433582;4609859;23929.018;0;7.367;185.281;192.647
9;1989;27.25;0;117945;1868178;1986123;23929.018;0;4.929;78.072;83.001
9;1989;27.75;0;0;1573115;1573115;23929.018;0;0;65.741;65.741
9;1989;28.25;0;0;1177277;1177277;23929.018;0;0;49.199;49.199
9;1989;28.75;0;79294;249758;329052;23929.018;0;3.314;10.437;13.751
9;1989;29.25;0;0;149845;149845;23929.018;0;0;6.262;6.262
9;1989;29.75;0;56238;196895;253133;23929.018;0;2.35;8.228;10.578
9;1989;30.25;0;0;0;0;23929.018;0;0;0;0
9;1989;30.75;0;0;0;0;23929.018;0;0;0;0
9;1989;31.25;0;0;0;0;23929.018;0;0;0;0
9;1989;31.75;0;0;0;0;23929.018;0;0;0;0
9;1990;5.25;0;0;0;0;27844.101;0;0;0;0
9;1990;5.75;0;0;0;0;27844.101;0;0;0;0
9;1990;6.25;0;0;0;0;27844.101;0;0;0;0
9;1990;6.75;0;0;0;0;27844.101;0;0;0;0
9;1990;7.25;0;0;0;0;27844.101;0;0;0;0
9;1990;7.75;0;0;0;0;27844.101;0;0;0;0
9;1990;8.25;0;0;0;0;27844.101;0;0;0;0
9;1990;8.75;0;0;0;0;27844.101;0;0;0;0
9;1990;9.25;0;0;0;0;27844.101;0;0;0;0
9;1990;9.75;0;0;0;0;27844.101;0;0;0;0
9;1990;10.25;0;0;0;0;27844.101;0;0;0;0
9;1990;10.75;0;0;0;0;27844.101;0;0;0;0
9;1990;11.25;0;0;0;0;27844.101;0;0;0;0
9;1990;11.75;6667;0;0;6667;27844.101;0.239;0;0;0.239
9;1990;12.25;0;0;0;0;27844.101;0;0;0;0
9;1990;12.75;73016;0;0;73016;27844.101;2.622;0;0;2.622
9;1990;13.25;208887;0;0;208887;27844.101;7.502;0;0;7.502
9;1990;13.75;1142865;0;0;1142865;27844.101;41.045;0;0;41.045
9;1990;14.25;1804121;0;0;1804121;27844.101;64.794;0;0;64.794
9;1990;14.75;2601258;0;0;2601258;27844.101;93.422;0;0;93.422
9;1990;15.25;3216497;0;0;3216497;27844.101;115.518;0;0;115.518
9;1990;15.75;3828234;0;0;3828234;27844.101;137.488;0;0;137.488
9;1990;16.25;7621645;0;0;7621645;27844.101;273.726;0;0;273.726
9;1990;16.75;17465131;73016;0;17538147;27844.101;627.247;2.622;0;629.869
9;1990;17.25;35242272;0;0;35242272;27844.101;1265.7;0;0;1265.7
9;1990;17.75;50437350;0;0;50437350;27844.101;1811.42;0;0;1811.42
9;1990;18.25;68343096;263813;0;68606909;27844.101;2454.491;9.475;0;2463.966
9;1990;18.75;73827903;0;0;73827903;27844.101;2651.474;0;0;2651.474
9;1990;19.25;66948574;79683;0;67028257;27844.101;2404.408;2.862;0;2407.27
9;1990;19.75;47586827;200958;0;47787785;27844.101;1709.045;7.217;0;1716.262
9;1990;20.25;39181172;1326047;0;40507219;27844.101;1407.162;47.624;0;1454.786
9;1990;20.75;28117323;2133983;0;30251306;27844.101;1009.813;76.64;0;1086.453
9;1990;21.25;21973488;3950814;0;25924302;27844.101;789.161;141.891;0;931.052
9;1990;21.75;14752182;8372122;292065;23416369;27844.101;529.814;300.678;10.489;840.981
9;1990;22.25;8143831;16054769;579372;24777972;27844.101;292.48;576.595;20.808;889.882
9;1990;22.75;3328580;27120226;2052714;32501520;27844.101;119.543;974.003;73.722;1167.268
9;1990;23.25;955239;33486947;2593673;37035859;27844.101;34.307;1202.659;93.15;1330.115
9;1990;23.75;535556;30890721;6261009;37687286;27844.101;19.234;1109.417;224.859;1353.511
9;1990;24.25;0;25855910;8453693;34309603;27844.101;0;928.596;303.608;1232.204
9;1990;24.75;0;20323257;7770547;28093804;27844.101;0;729.895;279.073;1008.968
9;1990;25.25;0;13715257;12293722;26008979;27844.101;0;492.573;441.52;934.093
9;1990;25.75;0;7193634;10542986;17736620;27844.101;0;258.354;378.643;636.997
9;1990;26.25;0;4436174;10002975;14439149;27844.101;0;159.322;359.249;518.571
9;1990;26.75;0;807299;6193685;7000984;27844.101;0;28.994;222.442;251.435
9;1990;27.25;0;271743;3010808;3282551;27844.101;0;9.759;108.131;117.89
9;1990;27.75;0;127942;1975270;2103212;27844.101;0;4.595;70.94;75.535
9;1990;28.25;0;271743;1249213;1520956;27844.101;0;9.759;44.865;54.624
9;1990;28.75;0;0;270480;270480;27844.101;0;0;9.714;9.714
9;1990;29.25;0;0;411753;411753;27844.101;0;0;14.788;14.788
9;1990;29.75;0;0;6667;6667;27844.101;0;0;0.239;0.239
9;1990;30.25;0;0;0;0;27844.101;0;0;0;0
9;1990;30.75;0;0;0;0;27844.101;0;0;0;0
9;1990;31.25;0;0;0;0;27844.101;0;0;0;0
9;1990;31.75;0;0;0;0;27844.101;0;0;0;0
9;1991;5.25;0;0;0;0;30605.101;0;0;0;0
9;1991;5.75;0;0;0;0;30605.101;0;0;0;0
9;1991;6.25;0;0;0;0;30605.101;0;0;0;0
9;1991;6.75;0;0;0;0;30605.101;0;0;0;0
9;1991;7.25;0;0;0;0;30605.101;0;0;0;0
9;1991;7.75;0;0;0;0;30605.101;0;0;0;0
9;1991;8.25;0;0;0;0;30605.101;0;0;0;0
9;1991;8.75;0;0;0;0;30605.101;0;0;0;0
9;1991;9.25;192770;0;0;192770;30605.101;6.299;0;0;6.299
9;1991;9.75;130179;0;0;130179;30605.101;4.254;0;0;4.254
9;1991;10.25;578312;0;0;578312;30605.101;18.896;0;0;18.896
9;1991;10.75;385541;0;0;385541;30605.101;12.597;0;0;12.597
9;1991;11.25;1156624;0;0;1156624;30605.101;37.792;0;0;37.792
9;1991;11.75;1349395;0;0;1349395;30605.101;44.091;0;0;44.091
9;1991;12.25;745700;0;0;745700;30605.101;24.365;0;0;24.365
9;1991;12.75;1391598;0;0;1391598;30605.101;45.469;0;0;45.469
9;1991;13.25;1925924;0;0;1925924;30605.101;62.928;0;0;62.928
9;1991;13.75;3359760;0;0;3359760;30605.101;109.778;0;0;109.778
9;1991;14.25;3698191;0;0;3698191;30605.101;120.836;0;0;120.836
9;1991;14.75;5397643;0;0;5397643;30605.101;176.364;0;0;176.364
9;1991;15.25;7182208;0;0;7182208;30605.101;234.674;0;0;234.674
9;1991;15.75;10503082;0;0;10503082;30605.101;343.181;0;0;343.181
9;1991;16.25;15788742;0;0;15788742;30605.101;515.886;0;0;515.886
9;1991;16.75;20607012;0;0;20607012;30605.101;673.32;0;0;673.32
9;1991;17.25;28457807;0;0;28457807;30605.101;929.839;0;0;929.839
9;1991;17.75;32299091;55814;0;32354905;30605.101;1055.35;1.824;0;1057.174
9;1991;18.25;42851766;37209;243625;43132600;30605.101;1400.151;1.216;7.96;1409.327
9;1991;18.75;41224258;37209;0;41261467;30605.101;1346.973;1.216;0;1348.189
